Classification	Tweet	id
	36 Memes Roasting People Who Have Coronavirus-Like Symptoms And Still Decide To Travel The World https://t.co/XG6l5Grohq #fun #omg https://t.co/y2JmHVr8H5	1237696160728363008
	Pope to the priests : "Go to the sick", including giving  Eucharist. The call has been pronounced during Saint Martha's mass. (ANSA)   #Coronavirus #ItaliaZonaRossa  #COVID2019 #COVID19 #CoronaVirusUpdates #CoronavirusOutbreak https://t.co/tcMWnNBubq	1237315104707956738
	Yall worried about coronavirus and you got a better chance of getting sick from that dirty ass house you live in	1237795142549020674
	@flyy9_ It was that fuck stain behind us on the plane coughing the whole time I’m sick too. Hoping it’s no corona ...	1233483524566667265
	@iam_nitewalker @aproko_doctor @Alex_Houseof308 These are symptoms of corona virus also not that every incidence would be corona, but being preemptive is the best choice that's if you get sense o	1233305588148338689
	7 in 10 low-wage US workers do NOT have access to paid sick days. Though God blesses and calls us to work, God’s vision for humanity is not one of constant work. We are created for work, rest, and care. #COVID19 https://t.co/49peoWMFTV	1237442852373827584
	Dr. Steven Stack says around 80% of people who get this novel coronavirus only have mild symptoms.	1237003448790536193
	if you are sick and have to go out #flu #coronavirus #COVID19   step #2  wear mask/bandana/scarf w/e make it a clear to ppl that youre sick at to stay tf away maybe spray yourself down before going in public?  (these seem obvious to me, but most ppl don't even use a blinker so)	1238941345777094657
	BBC News - Coronavirus: Up to fifth of UK workers 'could be off sick at same time' https://t.co/dmhqi4ldPB	1234834896281128960
	@mojos55 @pickwickpick Workers who dont get sick pay clearly need to seek out Covid19 and spread it to as many people as possible in retaliation.	1235478909614837760
	The Companies Putting Profits Ahead of Public Health #Learning via https://t.co/q4xLWKkOXl https://t.co/7YkYFfYiQD	1239030108578553856
	One illegal sick with the Chinese Corona Virus traveling in a Caravan for weeks could cause alot of damage to his companions and to America.  Illegal immigration is unvetted immigration and it seriously needs to stop, ASAP!   Close our southern border now!!!!	1239547904861167616
	How to prepare for coronavirus in the U.S. (Spoiler: Not sick? No need to wear a mask.) https://t.co/wgEi7mW1SS	1233803812227502080
	@shalomshuli Sucks. Hang out with High Pitch I doubt he has Corona Virus cough cough	1238230865613918210
	A colleague of my mom has a cold and now everyone thinks it's corona  COLD IS NOT A SYMPTOM OF CORONA, THE SYMPTOMS ARE - FEVER - COUGH - LOSS OF BREATH	1234483979602055171
	@cmclymer Yeah, but that’s because Pence is a bigot who hates queer people and he didn’t care about us dying. But white Boomers will get sick with corona virus and he loves those, so maybe we are safe? -laughs nervously-	1233414349328453632
	@thomashourigan1 @CitiBE @thehill @RightBadger @ADmomof3 Hell no. But if some are sick &amp; suspected of Corona Virus I'm ok with them getting a few days paid sick time to prevent the spread. 💯 I've been in that position as a single young geen-20 something single but if you have kids to support... They need our help. It protects us all.	1236827058866655233
	Link:  https://t.co/EAA3iJYOs8	1235388685870223360
	This is helpful - cold vs flu vs Coronavirus symptoms https://t.co/f1tAlMerms	1237422952125267968
	Symptoms of COVID-19 primarily include fever, cough, and shortness of breath. These symptoms appear 2 to 14 days after exposure. https://t.co/fUKZ605I2u	1233844804452339713
	Ya'll are so insensitive abt the coronavirus. Idc how "stupid" you think it is, people are dying. I'm confused on why the #'s matter. If YOU, a healthy person, get sick &amp; spread it to the elderly/young, YOU are putting other people's lives @ risk. How is that laughable? 🥴	1237199638303617024
	Classrooms across @MetroVancouver are PACKED with coughing, sick children. Keeping schools open until #SpringBreak is gambling with public health. #Vancouver #COVID19 #CoronaVirusCanada #coronavirus	1237418274205229056
	Flights are cheap cheap atm because of corona virus so I am happy to announce I am officially fucking off to my very first holiday as a British Citizen while the rest of the world sits tight at home in shit weather, hoarding bog roll and aspirin because they’re scared of a cough.	1237047093941936130
	So Emory is forcing us to take care of Corona patients (which is fine, I'm a nurse, it's my duty) BUT if we catch it and are quarantined, we aren't allowed to use our paid sick leave :). This is why I'm moving out of the South where nurses get treated like shit.	1237888504777986050
	Coronavirus this, Coronavirus that. I’m honestly so sick and tired of hearing about it.	1237128017723490304
	I'm sick of hearing the word "corona" what a dumb name	1236837041993728000
	@RyanAFournier @realDonaldTrump Racist. In 2019 October, Americans started to die from “flu”. However, back then, we don’t even know if it was flu or coronavirus because American were not able to detect the precise result. But the symptoms of flu is very similar to coronavirus.	1239698692514312192
	look it up - Linus Pauling was no intellectual slouch.   While I was taking C I took it for granted I wouldn't get sick; anecdotal, but from my perspective C explains it.  #VitaminD #VitaminC  #COVID19  #TulsiEmergencyUBI  #EmergencyUBI	1239583855448858630
	I bet people fake calling into work on some “I got Coronavirus symptoms” 😂	1237524226963169280
	I'm sorry but listening to those 2 talking to Holly &amp; Phil about covid19 has me thinking England is fucked if this is the mentality people are taking ah sure go to the pubs lads you'll only be sick for 5 days if ya get it. Jaysus the mind boggles #ThisMorning	1239867789759913985
	STOP Hoarding Toilet Paper, You Sick Freaks! TP Will Not Save You From Coronavirus. https://t.co/EIoZ7pdLxs	1237208877227261955
	Wow! This is unreal.  https://t.co/Tp0oygBXVo	1237224379001589761
	@cliffnationwide Doctors and nueces also hace a muy to do some research. Also, they should treat all flu like symptoms as possible Corona infection until proven otherwise	1237775872289058817
	@Im_tallish Look at the symptoms. It’s basically the flu. The flu itself is actually more deadly than the Coronavirus. It’s not that serious	1236651145344532480
	Germany's first coronavirus patient "never really felt sick" according to Munich's Süddeutsche Zeitung newspaper  He also said it was surreal and added, "why must I be the first one to have this?"  https://t.co/joV7APQ8R2 https://t.co/bxy7bWL23b	1233460427469750273
	Corona virus or not, don’t ever cough in the same hand you’re expecting me to shake https://t.co/eLrSO2FdSD	1236893214268895233
	You have to wonder about all those people in the #detentioncenters. #Immigration Why isn’t anybody asking about them?  When the #flu hit, so many got sick, now the #coronavirus ? Can you imagine? No access to any health care or doctors. #HumanityFirst @YNB	1237136889976631297
	We CAN fight #COVID19 if we all:  ➡️ Wash our hands (properly) ➡️ Don’t touch face/eyes/nose ➡️ Cough into tissues/elbows ➡️ Dispose of tissues ASAP ➡️ Practice good hygiene ➡️ Get help @ onset of symptoms ➡️ Ring GP/ED (only go in if told!) ➡️ Protect peoples’ names  #BEKIND 💛 https://t.co/Da0k9hUAwW	1235727132543811584
	@kanate7 @RichardBarrow @COVID19 Looks sick	1239545888927657984
	Nic and family in lockdown waiting on results of Coronavirus on Wil and Brit, they have just returned from Bali and Brit had a running nose, no fever or sore throat. Been on bike.	1238617234110435328
	@chainsforalice Instead of a coronavirus stimulus package just give a payment to those who cannot afford to get sick and die (elderly, immunocompromised, etc) and let the rest of us get on with it.	1237155738109132802
	Insurance determines corona virus testing. Necessity hack?-  Strong shift toward erring on the side of caution, prescribe home quarantine for all with any less-than-life-threatening flu symptoms? https://t.co/Y9P6ZIpAex	1234468243345047552
	If you are sick, elderly and/or have a compromised immune system, by all means, wear a mask. Otherwise you may be doing more harm than good. #CoronaVirusUpdates https://t.co/xr8KuBmnHQ	1233858806637060102
	@stillgray @davidgura Guinea Worm West Nile Virus German Measles Ross River Fever Omsk Hemorrhagic Fever Ebola Hemorrhagic Fever Marburg Virus Disease. Lassa Fever La Crosse Encephalitis St. Louis Encephalitis Rocky Mountain Spotted Fever Lyme Disease.  But Wuhan Flu is racist...  #coronavirus	1237080343360016391
	Leave Application Dear HR Iam suffering frm corona virus, request u to grant paid leave fr 20days. Otherwise I wl come to office  Reply frm HR Dear Sick Employee After knowing tht u r infected, v asked all employees to work frm home, u can come to office, start working. No leaves	1238007651188887553
	Hey @CPHO_Canada is there a national number to call when experiencing one or more of #COVID19 symptoms. To have an expert opinion and determine a course of action? Thanks.	1237757015864356865
	#Denver Councilwoman, #CandiCdeBaca is a divisive #Dem who thinks it’s funny to wish #coronavirus on all #Trump Supporters according to her tweet posted on Friday. SICK! https://t.co/y4B5hFFIwO	1235091344659341312
	If it was a bailout for the wealthy, these republicans would be drooling all over it. But, because they aren't personally getting bundles of cash from this bill, they will drag their feet until they can attach an amendment that benefits them.  https://t.co/G9Zo49WPUi	1239630946091053056
	@MSNBC In other words, reduce Social Security funding to justify cutting it later. That puts some cash in paychecks to pump economy &amp; stock market, which helps protect Trump's re-election How about helping people protect themselves from Coronavirus with sick leave, testing, etc.	1237359712733036545
	A CT #obgyn was exposed to the #coronavirus and has a 103 fever, chest pain, and is isolating. They practice at @YaleMedicine, and @YALE told them they couldn’t be tested. Because @YaleMed didn’t have tests. They saw pregnant and cancer patients. The @CDCgov is FAILING AMERICA	1238623549427941376
	Of people who get corona  v 80% get mild flue symptoms 15% get the full blown flu. 5% need medical care. Just like any flue. This is another scare tactic some people will be getting filthy rich off this scare. Wish I had bought toilet paper stock! https://t.co/6VmEpTc7wz https://t.co/PsF4NOQor4	1237381372743954433
	“When I saw it, I knew.” A doctor worked nonstop on the coronavirus outbreak. Then her parents got sick. https://t.co/I5ROaY1JNC via @WSJ @USATODAY @politico @AP @WSJ @MSNBC @CNN @Newsweek @nytimes @TwitterNews @MariaTeresa1 @Salon	1235335683922853889
	Precautions, Symptoms, and Vaccination for Coronavirus #coronavirusindia #coronavirus #CoronaAlert #CoronaOutbreak  https://t.co/fyOYeUTiVv	1235079193844543488
	Coronavirus/Lassa fever: Zamfara takes sensitisation to to public places https://t.co/g1HJ6u8QqP	1235045054743326722
	Corona Virus is scaring the shit out of me. If I see anyone trying to cough or sneeze, you know I’m about to wear one of these just like those plague doctors do during the Black Plague back then. https://t.co/63vY3JFh5H	1238317486543642624
	@JRubinBlogger cool so should it be free for people with coronavirus symptoms to see a doctor?	1236833663586893825
	The emergency room discharged her as a “suspected” case of coronavirus. https://t.co/Ix73TEXCZs	1238238341193175040
	Very informative study on symptoms of COVID19. In another study in China they found 10% had diarrhea and vomiting, here only 1% is listed, but it seems to happen in some cases. #coronavirus https://t.co/oD7isTSBRG	1236302245710331905
	@Becausefuckyou5 @SirisKing That aint true u can get it if under 60, My brother got admitted in hospital getting treated like it is corona and hes 32 Hes nt had results yet will get them today bt its some sort of contagious flu bt they dont know wht till he get results  bt got cough and really high temp🌸	1238051458177777664
	Coronavirus warrants two-week quarantine, CDC and Johns Hopkins say  • Most won’t likely become seriously ill  • Symptoms include fever, cough and shortness of breath • Highest risk are people over 80 with conditions • Kids don't seem much at risk https://t.co/jJvJZnlSpi	1237141450795737089
	the day I get the coronavirus I’m going to a trump rally and I’m gonna cough everywhere   and suddenly, oh! you have a cold	1236978609031720962
	Top #coronavirus doctor from Wuhan shares that elevated blood pressure is a major health risk for corona patients. Get treated before you get sick. https://t.co/dPRNwZd09d #coronavirus #Coronavirusnl #coronanederland #COVID19	1237503779987058688
	Basically free healthcare coverage for Coronavirus, paid sick leave where possible just as 2 examples	1237495913700089856
	@citizen300m Do you know what the incubation period means?  It means the time between infection and the first symptoms. The influenzavirus have an incubation period of 1-2 days. The coronavirus have an incubation time of 14 days. 12 days more to spread without detection.  Just do the math...	1237761211497877504
	I talked to my mom today. She and my dad are both potentially vulnerable to the corona virus due to age &amp; health issues. We have a plan in place with their doctors should either of them get sick. I’d urge everyone to do this with vulnerable family members/friends.	1236831928118018051
	The cost of getting tested for Coronavirus right now in the USA is so high that the best strategy's to cough in the face of a rich person and wait for THEM to get tested. 😅 Vaughn Anthony	1234987246073176065
	BBC News - Coronavirus: Up to fifth of UK workers 'off sick at same time' https://t.co/0hM1jYIOkO	1234792257120821248
	@katebevan @junrussell Came to ask this. My little one has been coughing for days but it's the wrong kind of cough for Coronavirus.	1239097944147664897
	My number one priority is to stay away from people not to avoid getting sick but to avoid having to listen to their “expert opinion” on all things #COVID19 #shaddup	1237836027353587713
	For those with suspected symptoms call 719 or dial *719# to find out more  #SpreadInfoNotPanic #coronaviruskenya #COVID19 https://t.co/lTcXCDwMhd	1239421738745724930
	With concerns of #COVID19 - Providence has visitation restrictions in place:  - Two visitors per patient  - Visitors must be 12 yrs or older &amp; healthy  - Visitors with cold/flu-like symptoms are asked to stay home.   @KOINNews  See more: https://t.co/RuWVrIC7oC	1237509692055683074
	Symptoms, causes and treatment of coronavirus - https://t.co/xCS9O9Xp6Y #Covid_19ireland  https://t.co/xl2oB6FPsC	1239117269017538562
	@NYGovCuomo @NYCTSubway @nycHealthy What is being done to help the homeless during the Coronavirus outbreak? Who is responding to the homeless and what happens if they show symptoms? I was just on a downtown E train and this man was coughing up a storm and looked VERY ill.	1239526249472708613
	Fellows Americans, the Coronavirus outbreak is no joke. This virus is going to shake global economy, infect thousands and kill hundreds (optimistic estimation). Other symptoms include persistent cough and short of breath. 1/3	1237211439682781190
	I legit think I had Coronavirus already. I had the absolute worst flu of my life the very end of last year. Dawg if I was elderly it definitely would have rinsed me for good. I’ve never had a really bad headache with flu symptoms and a really bad runny nose.	1238718601009528833
	The fantasy of trekking around the world to find yourself never fails to inspire. But the reality is typically less glamorous. As the novel coronavirus dominates the news cycle, staying healthy abroad is on everyone’s minds. What travelers need to know https://t.co/Ta51Si5nKv	1238339120159772674
	@JBZDenBosch It's up to you @JBZDenBosch @radboudumc @tudelft etc to take the lead against #COVID19NL. It's inevitable that #CoronaVirus will spread. The goal now is to slow down the curve. For the sake of &gt;10% that will fall severely sick. #RIVM &amp; #GGD obviously don't want to understand that	1235114313968259072
	@TruNews I had no idea that coronavirus had those symptoms	1239232114299715586
	I'm personally not scared about getting the coronavirus, but I have family who if they get it will affect them greatly. Sadly, my work is still open and we have people everyday coming into shop and stock up on pet food. Which is understandable, but the thing is if you're sick (1)	1239397427108630528
	Rep. Cooper: Are there plans to have drive-thru coronavirus testing so we do not panic emergency rooms when people cough?  Dr. Redfield: “Not at this time ... we are trying to maintain the relationship between individuals and their heath care providers.” https://t.co/hFW3hCQ8Os https://t.co/UuWVcGpnIR	1237762606749884418
	@alexis_rucker cough in her face and mutter coronavirus	1237189549232738304
	Okay I'm heading home from Universal so now it's time to look up the symptoms of coronavirus	1236509653808250880
	Remember, many people are #suffering without being #sick , especially those of #lowerincome, and especially #children.  #help #philly #school #kids #coronavirus @ Philadelphia, Pennsylvania https://t.co/yBW852W0o5	1239005601381810176
	This is urgent: Tell @Amazon and @Uber to stop forcing their drivers to work sick! #Coronavirus https://t.co/etnnWbazpE	1235877968842559488
	https://t.co/bvYg2CgOku: Man release from  Corona virus quarantine cough co... https://t.co/83Ba0k4Q46	1234180683817508866
	Should parents take their kids to pools, etc?  If you have young kids feeling sick, don't go anywhere where there are a lot of kids. But she says the risk is still low at this time.   #yeg #yyc #Ableg #coronavirus	1237495033076514825
	@Public_Citizen Given the fact that Trump refused #COVID19 tests from the WHO in Jan and we are now finding out we have a shortfall for RNA tests for the virus *AND* that Trump potentially at least at one point owned stock in the company making the US tests - I think they owe us paid sick leave	1237873593255514114
	@tferriss Mixing tested people who are potential positives or negatives for the coronavirus in a "fever clinic" for 4-hours and sitting only a few feet apart from each other seems like a weak part of the plan.	1238337106633576449
	I know there’s a lot of people thinking about the “hysteria of coronavirus”, but the truth will hit soon. The impact is already being felt, even by those who are not sick with the virus.	1238898197361233920
	@WhiteHouse On Feb. 19, there were 180 employees associated with Life Care Kirkland. Killian said that of that initial 180, 70 are now showing coronavirus symptoms.  Almost 50% of the employees test positive. This facility does not have sufficient test kits.	1237167985493602304
	More % doesn't mean it's better - Gov Cuomo is butthurt they're not profiting, sick.   #coronavirus #COVID19 #nysclean https://t.co/rzmn3tlaNH	1237097325790728193
	Coronavirus can be transmitted easily through the air (just breathing) and you can be contagious without presenting with symptoms. That is a very terrible combination.	1237909078975959044
	y'all really gotta stop using the coronavirus as an excuse to be racist to asian people i'm fucking sick of it	1235743678292869120
	Senate Republicans have blocked an emergency paid sick leave bill from moving forward as the nation grapples with the coronavirus outbreak. https://t.co/hWmebMs8FA via @HuffPostPol	1237887793927356417
	Coronavirus UK: unions warn over lack of sick pay for gig economy workers https://t.co/6Qibrrzyky	1234815093059309570
	Today in The Capitals:  🇵🇹 Portugal’s president is to be monitored at home for COVID19 symptoms 🇮🇪 Irish health unions oppose Coronavirus measures 🇵🇱 Poland adopts emergency coronavirus bill, poses constitutional issues  https://t.co/iXYPiGbaID	1236922423112536064
	Guess I got my question awnsered from yesterday lol https://t.co/QKQC4CXxzT	1233432140894871556
	@2runtherace @docdhj @Lrihendry @SidneyPowell1 I have no doubt she will find a way to wiggle out of giving testimony.Maybe even conveniently come down w/Covid19 that she, Bill &amp; Chelsea will undoubtedly inject into their bodies themselves! But it's all good,if she's too sick to testify she's too sick to run for @POTUS win/win	1234874301699899393
	Coronavirus: People with fever or persistent cough told to self-isolate https://t.co/79GfQEihS8	1238175234261495809
	@BrianKempGA I went to the VA hospital today for FLU like symptoms and they said they didn’t have any FLU swabs or COVID19 swabs.	1237191260730986497
	Live updates: U.S. reports 9th coronavirus death as the virus continues to spread; Fed cuts interest rate Trump: 15 to 0  Well looks like 0 sick with the coronavirus is not coming anytime soon https://t.co/jGUhdkDcY0	1234951260241088515
	“I’m tired of being semi sick this past week”  “do you have Corona Light?” 🙄🙄😂	1237430929402007555
	"I would hope that anyone who's sick would just stay home" -The person at the dog park who doesn't realize lotsa folks are most likely asymptomatic, after shaking a person's hand. #Covid19	1239706968966615040
	Ho dima re nale Corona Virus to worry about, motho ke ou o tshwere ke chicken pox at the office. I think I'll take a sick leave! Yoh I can't shem	1237111294756618242
	im showing flu like symptoms now and im omw to the doctors i bet i have corona	1237921014996033536
	#COVID19 #geometric growth doubles in 6.3 days It’s not so bad! 100 200 400 800 1600 3200 Cough, sneeze 6400 12800 25600 In 9 weeks, and so on	1237905963685801986
	@da_sojourner @notmiprez @Mikel_Jollett @Astartiel @realDonaldTrump @VP Honestly, I´m a bit sick of you bible-pushers who think your line is better than anybodies. It´s the catalyst for the worst atrocities in the world. The Coronavirus is a medical issue, not a theological one, however you like to wrap it. Any different propaganda will cost lives	1237432566778642432
	I’m so fucking sick of hearing about Coronavirus after today	1238260411226566657
	#toiletpapergate Whilst healthy Australians are panicking over the #coronavirus please take a moment to think about us sick/immune compromised Aussies. A lot of us will probably stay home in fear, so consider asking them how you can help with errands etc.	1235188921903898624
	Who got corona? I’ll pay you to cough on Tony Lauren https://t.co/Z06QfNuSVf	1237932119726456832
	I wish y’all shut up about this coronavirus if the media would’ve never said anything the people of America would’ve oblivious to the fact.  If you not sick or have weak immune system there are no worries.	1237434825109319682
	Boston Officials Monitoring 34 People for Coronavirus Symptoms - NBC10 Boston https://t.co/Q8gaUetzSS via @GoogleNews	1233760339092742144
	Second.. The symptoms are not enough. Go and get an X-ray done for your breathlessness. Then went on to say that we cannot just test anybody with any symptoms for Corona virus. We have protocols we have to follow. And after hearing this we left with no hope of a test being done.	1237652580542513158
	Coronavirus (CoV), a trending disease with a large family of viruses that may cause the common cold or mild respiratory diseases or severe diseases. Learn about the types of CoV and its natural treatment.  https://t.co/SFkp3MP5oJ  #coronavirus #CoronaVirusUpdates #CoronaVirusSA https://t.co/oVxzBEJ8zb	1234337489973727232
	Ppl suffering in China: my heart goes out. If no medical help, try this.Relieves sore throat, cough, shortness of breath and runny nose. Helped us manytimes. No scientific proof but I believe this prevents transmission. Do it 1min &amp; repeat. Earlier the better. #corona #拡散希望 https://t.co/Q68a1c4TPU	1234704221523460096
	Filme für die #Corona Quarantäne, Seuchen Thriller:   Outbreak, Contagion,  Cabin Fever,  The Happening, The Bay, Carriers, Light of My Life, Blindness, Children of Men, The Crazies, Infected, The Thaw, The Plague, Overkill, Unsane,  The Stand.  #FilmTipps #CoronaDeutschland	1238749758941990912
	Hey the Coronavirus thing is no big deal. We survived the worst of the already. If we can live through Bieber Fever we can live through it all.	1237179651728068609
	In my hotel in Myanmar the only English language news is CNN.  After a week of watching coronavirus panic and anti-Trump propaganda, I am sick to my stomach.  What a wreck of a network. https://t.co/L5zh1EsTkq	1234089832244105216
	I am utterly choked with cold/flu symptoms. I feel fucking awful. I shan’t be leaving the house at all, but it does make me wonder if I could be one of the uncounted many. #COVID19	1237700810047467520
	@DHSCgovuk @BorisJohnson #coronavirus is primarily spread through microscopic droplets through the air within 6ft (2m) of an infected person who is talking and has no symptoms. #covid19. hand washing is important for 30% but isnt enough. social distancing. no groups. stand back. stay home.	1237366798531604481
	Similar to going to the office, just don't go to the gym sick. #coronavirus #health #fitness https://t.co/zFk88oy5bB	1235656242116399107
	@fhnixon Sounds more like a UTI or STD. Corona virus is more flu like symptoms.	1236037805140324352
	I have not clicked on the video going around right now with the woman with massive nipples and a coronavirus t-shirt pretending to cough and I never will	1238463024958185472
	While the public was worried sick about the #COVID2019 #coronavirus in the #Philippines, lawmakers in the House found a way how to even make more money 😡🤬 Dutrte’s government does not care or worry for their people, only #China who exported their 🦠 virus to the world! https://t.co/ya6WxRv4ZQ	1237309625768140802
	They want us to stay poor. The greedy rich bastards. Imagine people looking up to them. The world’s problem in a nut shell.  https://t.co/WEOXGt9wjN	1239180775393722373
	New MAGA corona-spiracy! Only blue staters are getting sick, because they want to hurt Trump https://t.co/FIsoRz7jPs	1234922992666202112
	Not a fan of M4A in America because alot of issues that effect Americans are caused by our poor health habits. That being said, Covid19 isn't like that. You could get it while doing everything right. A sick leave bill could temporarily help all of America.	1237938569525760000
	just watched a tiktok of a girl being tested positive for corona virus and now i feel sick	1236685966191947778
	@jeuasommenulle @Samfr With respect, that’s not where the screen grab is from and if I go to the CDC website, I don’t find that comparison.  https://t.co/87LV4rkFPh	1237289347277299712
	Devin Nunes, moron of the day. Medical experts say stay home to stop spread of Covid19, he says go out to eat and get together. I'm sure all those sick and dying all over the world think his advice is sound.	1239283571598282756
	Trying to cough and I church meeting and I remember..... Corona corona https://t.co/T6HFLIuj7Q	1233893384923885568
	Corona virus just gave y’all another reason to bully me for being asian. Like damn I’m already sick o dis “Ching Chong” shit 💀😭	1237731788677619712
	I'm not even sick nor feel sick and according to this guy I have the coronavirus, smh	1237020705989984257
	@ewc Temp is normal so it's probably fine. When my husband got sick, he had sudden onset fever, chills, body aches. Not that all #covid19 progresses the same, but...	1236384941404913665
	“ “I’ve heard from multiple people that they feel like we’ve been forgotten and abandoned – and that our health and safety is clearly less important than the Googlers’. “Our second-class status now has literal health implications,”” https://t.co/FPxNck8uUZ	1238167629904445440
	If you have a new, continuous cough and/or a high temperature, you should: ▶️ stay at home ▶️ not leave your house for 7 days from when your symptoms started Read our self-isolation guidance here: https://t.co/ynWoDNcNhE https://t.co/MnGO03OB0s	1239222603690246153
	Asymptomatic infection - those with no symptoms but are already infected. This is how experts describe corona virus.  Can you imagine, you don't have the symptoms, but you are already a carrier and you can infect many people around you? 2/n	1237296955446808576
	Be sure to wash your hands good after public transport or touching anything metal that is in public  4. Main symptoms of Coronavirus:  -First a dry throat for 3 to 4 days then -High temperature  -Hard breathing	1237444259386621952
	@MsLG111525 I was really unwell through most of December and if I had been displaying the same symptoms now it would look like the Coronavirus. Was flu-like with more emphasis on struggling to breathe.Hope they're better now 👍	1237311845796589569
	@SNNTV I guess all those @FloridaGOP budget cuts to healthcare, medical. preparedness and medical research  was a bad idea! How many more will get sick and die from the GOP. Too little, too late is NOT good enough. It's time to throw the GOP out.#coronavirus #florida	1237157062758608898
	Patients with mild coronavirus symptoms may be highly infectious, study warns https://t.co/EBF5yL7ODs	1237775002314969088
	E.g. @rivm failure: a doctor attends Munich congress in which half of those present contracted covid-19. He had had fever, but no shortness of breath. GGD initially refused to test him. Was later found positive. https://t.co/JQsNp4lvo1 /3	1237328679673479169
	News media thrive on hype, cannot trust what they say one way or the other. Irresponsible scribblers and yackers. Coronavirus map LIVE: UK death rate maybe 'vastly underestimated' – figures out of date https://t.co/T58bMZY6vc	1237297231620956160
	🖋 Support @isky_unig33k by signing “National Paid Sick Leave - COVID19” and I’ll deliver a copy to your officials too: https://t.co/AzSWlRSdcn  📨 Last delivered to @JohnCornyn, @SenTedCruz and @RepPeteOlson #TX22 #TXpolitics #COVID19 #HR6150 https://t.co/9961Or8sO9	1237868946209955842
	i can't even cough at school because people will think i have corona	1234432088302071810
	@heisrema @mypaddi_ng When you’re inside a Lagos bus and you want to sneeze but you remember sneezing is part of the corona virus symptoms 😂😂 https://t.co/HfceATNeO7	1234184324460744705
	https://t.co/n8H11szoFK. I go to St Joe's health center in Syracuse NY. I was treated for what they said was #copd but I no for a Fact I had the #virus with all the symptoms . It was a lot more then copd. They laughed at me.. I thought I would die, 63 heart problems. I should be	1238821996844154882
	A Maldivian national working in North Vilamendhoo Island Resort, who developed symptoms of #COVID19, is being transferred to the Isolation facility for further monitoring and testing.  Temporary restrictive measures have been initiated in the resort -: @HPA_MV @MoHmv https://t.co/dSBPe1PwfL	1237222071307915269
	Best piece I've read on #coronavirus:  "If we can slow the transmission of the disease—flatten its curve—there will be many lives saved even if the same number of people eventually get sick, because everyone won’t show up at the hospital all at once."  https://t.co/vub1w1vL3w	1235307186655461378
	Coronavirus questions answered: symptoms, latest advice and how it compares to the flu https://t.co/htFrwwRfdj	1237741308023881728
	Donald Trump BANS visitors to the US from Europe for 30 days starting at midnight on Friday in fight to stop coronavirus - but excludes travelers from the UK and relatives of American citizens via https://t.co/BFI4mzk6vp 😷 https://t.co/9VbLOE9jqE	1238012969302319104
	I wish the UK gov would just bite the bullet and demand social distancing. I’ve been very mildly sick for a few days with most of the coronavirus symptoms, but I haven’t recently visited a badly affected area, and don’t know anyone (to my knowledge) who has tested positive.	1237421234570383360
	Although Coronavirus (COVID-19) has the symptoms of seasonal flu, they are different, don't compare these two. Remember to stick home, wash hands, avoid touching or going out. Your body may have dealt with flu, but certainly not with this. P.S: Do not use painkillers.  #Corona	1237800660042690562
	World Health Organization declares Global Emergency: A review of the 2019 Novel #Coronavirus (COVID-19). Covid-19 has infected 50,000+ people worldwide, significantly more than SARS-CoV. Covid-19 include fever, cough &amp; dyspnoea. https://t.co/6lNop0o6RF https://t.co/LYzvQywZc7	1235195818912763906
	@BvbNebraska Coronavirus is more contagious than the common flu, mortality rate is far higher especially for 70+, and there is no vaccine. I get sick I’m fine, but if I expose someone 70+ to it they may not be.	1237349685452509185
	weaponized 5G causes same symptoms as flu..(which corona looks to be ie. same as influenza A)...so yes cops in china running round with no gloves are fine &amp; full hazchem suited &amp; protected staff in hospital get it...newly weds on 5G ship sharing bodily fluids...	1235466527907778560
	I have a cough but I’m too insecure to cough around people in case they think I have corona virus help https://t.co/ZZmTfZtMhC	1236356693040271360
	The Coronavirus will have the last laugh on our sick media that try to blame Trump: https://t.co/AXojZnMG5V	1237847508681756673
	Coronavirus College Guide: How To Avoid Getting Sick On Campus https://t.co/WzS2vAxXkw https://t.co/u5O7aQD2Pk	1235711200085737472
	The MSM is trying all it can to keep our Great President from being re-elected in #2020    Never doubt that!  Dr. Oz on Coronavirus: "This Has been Around. A Lot of People Had This and Didn't Realize It. 80% of People Had Very Subtle Symptoms" (VIDEO) https://t.co/1b9DkLcT2C	1239223550948630528
	#COVID19 New cases added in last 3 days: 12Mar= 8,362 13Mar= 10,907 14Mar= 11,139 Taking the total number of +ve cases to 159,620 worldwide.  At this spreading rate we might hit a million sick people mark in just 2 weeks of time.  Should I panic or I’m overthinking with numbers?	1239159227773411328
	I hope that this is true.  God knows the people of #Italy 🇮🇹 are going to need alot of help to get back on their feet. #italylockdown #CoronaVirusItaly 🙏🇮🇹 @Venusg07Giusy https://t.co/MdIBJHACtR	1237442186943356928
	i know i don't have the corona virus but i'm SICK and i'm not saying a white person at work gave this to me but i'm pretty sure all whites touching me has something to do	1237036183428796419
	Worried for so many of my friends who are self employed free lancers or entertainers who dont have a second income amd who live off gigs which are being cancelled  Get signing   Petition: Include self-employed in statutory sick pay during Coronavirus https://t.co/Iv4VMs77cu	1239184110721040384
	@AGildedEye @KayHuds28055841 @stereophonics This needs to be shared miore because it’s only just been noticed - a week ago the word from scientists was that you couldn’t be contagious until your symptoms start but now they’ve changed their minds: https://t.co/tDJdLTlxgv	1239528771180519424
